,0
CP021322:KHKFDPIG_00014,3553
CP021322:KHKFDPIG_00015,3554
CP021322:KHKFDPIG_00016,3555
CP021322:KHKFDPIG_00017,3556
CP021322:KHKFDPIG_00018,3557
CP021322:KHKFDPIG_00019,3558
CP021322:KHKFDPIG_00020,3559
CP021322:KHKFDPIG_00021,3560
CP021322:KHKFDPIG_00022,3561
CP021322:KHKFDPIG_00023,3562
CP021322:KHKFDPIG_00024,3563
CP021322:KHKFDPIG_00025,3564
CP021322:KHKFDPIG_00026,3565
CP021322:KHKFDPIG_00027,3566
CP021322:KHKFDPIG_00028,3567
CP021322:KHKFDPIG_00029,3568
CP021322:KHKFDPIG_00030,3569
CP021322:KHKFDPIG_00031,3570
CP021322:KHKFDPIG_00032,3571
CP021322:KHKFDPIG_00033,3572
CP021322:KHKFDPIG_00034,3573
CP021322:KHKFDPIG_00035,3574
CP021322:KHKFDPIG_00036,3575
CP021322:KHKFDPIG_00037,3576
CP021322:KHKFDPIG_00038,3577
CP021322:KHKFDPIG_00039,3578
CP021322:KHKFDPIG_00040,3579
CP021322:KHKFDPIG_00041,3580
CP021322:KHKFDPIG_00042,3581
CP021322:KHKFDPIG_00043,3582
CP021322:KHKFDPIG_00044,3583
CP021322:KHKFDPIG_00045,3584
CP021322:KHKFDPIG_00046,3585
CP021322:KHKFDPIG_00047,3586
CP021322:KHKFDPIG_00048,3587
CP021322:KHKFDPIG_00049,3588
CP021322:KHKFDPIG_00050,3589
CP021322:KHKFDPIG_00051,3590
CP021322:KHKFDPIG_00052,3591
CP021322:KHKFDPIG_00053,3592
CP021322:KHKFDPIG_00054,3593
CP021322:KHKFDPIG_00055,3594
CP021322:KHKFDPIG_00056,3595
CP021322:KHKFDPIG_00057,3596
CP021322:KHKFDPIG_00058,3597
CP021322:KHKFDPIG_00059,3598
CP021322:KHKFDPIG_00060,3599
CP021322:KHKFDPIG_00061,3600
CP021322:KHKFDPIG_00062,3601
CP021322:KHKFDPIG_00063,3602
CP021322:KHKFDPIG_00064,3603
CP021322:KHKFDPIG_00065,3604
CP021322:KHKFDPIG_00066,3605
CP021322:KHKFDPIG_00067,3606
CP021322:KHKFDPIG_00068,3607
CP021322:KHKFDPIG_00069,3608
CP021322:KHKFDPIG_00070,3609
CP021322:KHKFDPIG_00071,3610
CP021322:KHKFDPIG_00072,3611
CP021322:KHKFDPIG_00073,3612
CP021322:KHKFDPIG_00074,3613
CP021322:KHKFDPIG_00075,3614
CP021322:KHKFDPIG_00076,3615
CP021322:KHKFDPIG_00077,3616
CP021322:KHKFDPIG_00078,3617
CP021322:KHKFDPIG_00079,3618
CP021322:KHKFDPIG_00080,3619
CP021322:KHKFDPIG_00081,3620
CP021322:KHKFDPIG_00082,3621
CP021322:KHKFDPIG_00083,3622
CP021322:KHKFDPIG_00084,3623
CP021322:KHKFDPIG_00085,3624
CP021322:KHKFDPIG_00086,3625
CP021322:KHKFDPIG_00087,3626
CP023028.1.gff,3627
CP023028:BEEHIIDN_00001,3628
CP023028:BEEHIIDN_00002,3629
CP023028:BEEHIIDN_00003,3630
CP023028:BEEHIIDN_00004,3631
CP023028:BEEHIIDN_00005,3632
CP023028:BEEHIIDN_00006,3633
CP023028:BEEHIIDN_00007,3634
CP023028:BEEHIIDN_00008,3635
CP023028:BEEHIIDN_00009,3636
CP023028:BEEHIIDN_00010,3637
CP023028:BEEHIIDN_00011,3638
CP023028:BEEHIIDN_00012,3639
CP023028:BEEHIIDN_00013,3640
CP023028:BEEHIIDN_00014,3641
CP023028:BEEHIIDN_00015,3642
CP023028:BEEHIIDN_00016,3643
CP023028:BEEHIIDN_00017,3644
CP023028:BEEHIIDN_00018,3645
CP023028:BEEHIIDN_00019,3646
CP023028:BEEHIIDN_00020,3647
CP023028:BEEHIIDN_00021,3648
CP023028:BEEHIIDN_00022,3649
CP023028:BEEHIIDN_00023,3650
CP023028:BEEHIIDN_00024,3651
CP023028:BEEHIIDN_00025,3652
CP023028:BEEHIIDN_00026,3653
CP023028:BEEHIIDN_00027,3654
CP023028:BEEHIIDN_00028,3655
CP023028:BEEHIIDN_00029,3656
CP023028:BEEHIIDN_00030,3657
CP023028:BEEHIIDN_00031,3658
CP023028:BEEHIIDN_00032,3659
CP023028:BEEHIIDN_00033,3660
CP023028:BEEHIIDN_00034,3661
CP023028:BEEHIIDN_00035,3662
CP023028:BEEHIIDN_00036,3663
CP023028:BEEHIIDN_00037,3664
CP023028:BEEHIIDN_00038,3665
CP023028:BEEHIIDN_00039,3666
CP023028:BEEHIIDN_00040,3667
CP023028:BEEHIIDN_00041,3668
CP023028:BEEHIIDN_00042,3669
CP023028:BEEHIIDN_00043,3670
CP023028:BEEHIIDN_00044,3671
CP023028:BEEHIIDN_00045,3672
CP023028:BEEHIIDN_00046,3673
CP023028:BEEHIIDN_00047,3674
CP023028:BEEHIIDN_00048,3675
CP023028:BEEHIIDN_00049,3676
CP023028:BEEHIIDN_00050,3677
CP023028:BEEHIIDN_00051,3678
CP023028:BEEHIIDN_00052,3679
CP023028:BEEHIIDN_00053,3680
CP023028:BEEHIIDN_00054,3681
CP023028:BEEHIIDN_00055,3682
CP023028:BEEHIIDN_00056,3683
CP023028:BEEHIIDN_00057,3684
CP023028:BEEHIIDN_00058,3685
CP023028:BEEHIIDN_00059,3686
CP023028:BEEHIIDN_00060,3687
CP023028:BEEHIIDN_00061,3688
CP023028:BEEHIIDN_00062,3689
CP023028:BEEHIIDN_00063,3690
CP023028:BEEHIIDN_00064,3691
CP023028:BEEHIIDN_00065,3692
CP023028:BEEHIIDN_00066,3693
CP023028:BEEHIIDN_00067,3694
CP023028:BEEHIIDN_00068,3695
CP023028:BEEHIIDN_00069,3696
CP023028:BEEHIIDN_00070,3697
CP023028:BEEHIIDN_00071,3698
CP023028:BEEHIIDN_00072,3699
CP023028:BEEHIIDN_00073,3700
CP023028:BEEHIIDN_00074,3701
CP023028:BEEHIIDN_00075,3702
CP023028:BEEHIIDN_00076,3703
CP023028:BEEHIIDN_00077,3704
CP023028:BEEHIIDN_00078,3705
CP023028:BEEHIIDN_00079,3706
CP023028:BEEHIIDN_00080,3707
CP023028:BEEHIIDN_00081,3708
CP023028:BEEHIIDN_00082,3709
CP023028:BEEHIIDN_00083,3710
CP023028:BEEHIIDN_00084,3711
CP023028:BEEHIIDN_00085,3712
CP023028:BEEHIIDN_00086,3713
CP023028:BEEHIIDN_00087,3714
CP023028:BEEHIIDN_00088,3715
CP023028:BEEHIIDN_00089,3716
CP023028:BEEHIIDN_00090,3717
CP023028:BEEHIIDN_00091,3718
CP023028:BEEHIIDN_00092,3719
CP023028:BEEHIIDN_00093,3720
CP023028:BEEHIIDN_00094,3721
CP023028:BEEHIIDN_00095,3722
CP023028:BEEHIIDN_00096,3723
CP023028:BEEHIIDN_00097,3724
CP023028:BEEHIIDN_00098,3725
CP023028:BEEHIIDN_00099,3726
CP023028:BEEHIIDN_00100,3727
CP023028:BEEHIIDN_00101,3728
CP023028:BEEHIIDN_00102,3729
CP023028:BEEHIIDN_00103,3730
CP023028:BEEHIIDN_00104,3731
CP023028:BEEHIIDN_00105,3732
CP023028:BEEHIIDN_00106,3733
CP023028:BEEHIIDN_00107,3734
CP023028:BEEHIIDN_00108,3735
CP023028:BEEHIIDN_00109,3736
CP023028:BEEHIIDN_00110,3737
CP023028:BEEHIIDN_00111,3738
CP023028:BEEHIIDN_00112,3739
CP023028:BEEHIIDN_00113,3740
CP023028:BEEHIIDN_00114,3741
CP023028:BEEHIIDN_00115,3742
CP023028:BEEHIIDN_00116,3743
CP023028:BEEHIIDN_00117,3744
CP023028:BEEHIIDN_00118,3745
CP023028:BEEHIIDN_00119,3746
CP023028:BEEHIIDN_00120,3747
CP023028:BEEHIIDN_00121,3748
CP023028:BEEHIIDN_00122,3749
CP023028:BEEHIIDN_00123,3750
CP023028:BEEHIIDN_00124,3751
CP023028:BEEHIIDN_00125,3752
CP023028:BEEHIIDN_00126,3753
CP023028:BEEHIIDN_00127,3754
CP023028:BEEHIIDN_00128,3755
CP023028:BEEHIIDN_00129,3756
CP023028:BEEHIIDN_00130,3757
CP023028:BEEHIIDN_00131,3758
CP023028:BEEHIIDN_00132,3759
CP023028:BEEHIIDN_00133,3760
CP023028:BEEHIIDN_00134,3761
CP023028:BEEHIIDN_00135,3762
CP023028:BEEHIIDN_00136,3763
CP023028:BEEHIIDN_00137,3764
CP023028:BEEHIIDN_00138,3765
CP023028:BEEHIIDN_00139,3766
CP023028:BEEHIIDN_00140,3767
CP023028:BEEHIIDN_00141,3768
CP023028:BEEHIIDN_00142,3769
CP023028:BEEHIIDN_00143,3770
CP023028:CP023028.1,3771
CP023030.1.gff,3772
CP023030:BMGOEPPK_00001,3773
CP023030:BMGOEPPK_00002,3774
CP023030:BMGOEPPK_00003,3775
CP023030:BMGOEPPK_00004,3776
CP023030:BMGOEPPK_00005,3777
CP023030:BMGOEPPK_00006,3778
CP023030:BMGOEPPK_00007,3779
CP023030:BMGOEPPK_00008,3780
CP023030:BMGOEPPK_00009,3781
CP023030:BMGOEPPK_00010,3782
CP023030:BMGOEPPK_00011,3783
CP023030:BMGOEPPK_00012,3784
CP023030:BMGOEPPK_00013,3785
CP023030:BMGOEPPK_00014,3786
CP023030:BMGOEPPK_00015,3787
CP023030:BMGOEPPK_00016,3788
CP023030:BMGOEPPK_00017,3789
CP023030:BMGOEPPK_00018,3790
CP023030:BMGOEPPK_00019,3791
CP023030:BMGOEPPK_00020,3792
CP023030:BMGOEPPK_00021,3793
CP023030:BMGOEPPK_00022,3794
CP023030:BMGOEPPK_00023,3795
CP023030:BMGOEPPK_00024,3796
CP023030:BMGOEPPK_00025,3797
CP023030:BMGOEPPK_00026,3798
CP023030:BMGOEPPK_00027,3799
CP023030:BMGOEPPK_00028,3800
CP023030:BMGOEPPK_00029,3801
CP023030:BMGOEPPK_00030,3802
CP023030:BMGOEPPK_00031,3803
CP023030:BMGOEPPK_00032,3804
CP023030:BMGOEPPK_00033,3805
CP023030:BMGOEPPK_00034,3806
CP023030:BMGOEPPK_00035,3807
CP023030:BMGOEPPK_00036,3808
CP023030:BMGOEPPK_00037,3809
CP023030:BMGOEPPK_00038,3810
CP023030:BMGOEPPK_00039,3811
CP023030:BMGOEPPK_00040,3812
CP023030:BMGOEPPK_00041,3813
CP023030:BMGOEPPK_00042,3814
CP023030:BMGOEPPK_00043,3815
CP023030:BMGOEPPK_00044,3816
CP023030:BMGOEPPK_00045,3817
CP023030:BMGOEPPK_00046,3818
CP023030:BMGOEPPK_00047,3819
CP023030:BMGOEPPK_00048,3820
CP023030:BMGOEPPK_00049,3821
CP023030:BMGOEPPK_00050,3822
CP023030:BMGOEPPK_00051,3823
CP023030:BMGOEPPK_00052,3824
CP023030:BMGOEPPK_00053,3825
CP023030:BMGOEPPK_00054,3826
CP023030:BMGOEPPK_00055,3827
CP023030:BMGOEPPK_00056,3828
CP023030:BMGOEPPK_00057,3829
CP023030:BMGOEPPK_00058,3830
CP023030:BMGOEPPK_00059,3831
CP023030:BMGOEPPK_00060,3832
CP023030:BMGOEPPK_00061,3833
CP023030:BMGOEPPK_00062,3834
CP023030:BMGOEPPK_00063,3835
CP023030:BMGOEPPK_00064,3836
CP023030:BMGOEPPK_00065,3837
CP023030:BMGOEPPK_00066,3838
CP023030:BMGOEPPK_00067,3839
CP023030:BMGOEPPK_00068,3840
CP023030:BMGOEPPK_00069,3841
CP023030:BMGOEPPK_00070,3842
CP023030:BMGOEPPK_00071,3843
CP023030:BMGOEPPK_00072,3844
CP023030:BMGOEPPK_00073,3845
CP023030:BMGOEPPK_00074,3846
CP023030:BMGOEPPK_00075,3847
CP023030:BMGOEPPK_00076,3848
CP023030:BMGOEPPK_00077,3849
CP023030:BMGOEPPK_00078,3850
CP023030:BMGOEPPK_00079,3851
CP023030:BMGOEPPK_00080,3852
CP023030:BMGOEPPK_00081,3853
CP023030:BMGOEPPK_00082,3854
CP023030:BMGOEPPK_00083,3855
CP023030:BMGOEPPK_00084,3856
CP023030:BMGOEPPK_00085,3857
CP023030:BMGOEPPK_00086,3858
CP023030:BMGOEPPK_00087,3859
CP023030:BMGOEPPK_00088,3860
CP023030:BMGOEPPK_00089,3861
CP023030:BMGOEPPK_00090,3862
CP023030:BMGOEPPK_00091,3863
CP023030:BMGOEPPK_00092,3864
CP023030:BMGOEPPK_00093,3865
CP023030:BMGOEPPK_00094,3866
CP023030:BMGOEPPK_00095,3867
CP023030:BMGOEPPK_00096,3868
CP023030:BMGOEPPK_00097,3869
CP023030:BMGOEPPK_00098,3870
CP023030:BMGOEPPK_00099,3871
CP023030:BMGOEPPK_00100,3872
CP023030:BMGOEPPK_00101,3873
CP023030:BMGOEPPK_00102,3874
CP023030:BMGOEPPK_00103,3875
CP023030:BMGOEPPK_00104,3876
CP023030:BMGOEPPK_00105,3877
CP023030:BMGOEPPK_00106,3878
CP023030:BMGOEPPK_00107,3879
CP023030:BMGOEPPK_00108,3880
CP023030:BMGOEPPK_00109,3881
CP023030:BMGOEPPK_00110,3882
CP023030:BMGOEPPK_00111,3883
CP023030:BMGOEPPK_00112,3884
CP023030:BMGOEPPK_00113,3885
CP023030:BMGOEPPK_00114,3886
CP023030:BMGOEPPK_00115,3887
CP023030:BMGOEPPK_00116,3888
CP023030:BMGOEPPK_00117,3889
CP023030:BMGOEPPK_00118,3890
CP023030:BMGOEPPK_00119,3891
CP023030:BMGOEPPK_00120,3892
CP023030:BMGOEPPK_00121,3893
CP023030:BMGOEPPK_00122,3894
CP023030:BMGOEPPK_00123,3895
CP023030:BMGOEPPK_00124,3896
CP023030:BMGOEPPK_00125,3897
CP023030:BMGOEPPK_00126,3898
CP023030:CP023030.1,3899
CP023033.1.gff,3900
CP023033:CP023033.1,3901
CP023033:OFNCLJJM_00001,3902
CP023033:OFNCLJJM_00002,3903
CP023033:OFNCLJJM_00003,3904
CP023033:OFNCLJJM_00004,3905
CP023033:OFNCLJJM_00005,3906
CP023033:OFNCLJJM_00006,3907
CP023033:OFNCLJJM_00007,3908
CP023033:OFNCLJJM_00008,3909
CP023033:OFNCLJJM_00009,3910
CP023033:OFNCLJJM_00010,3911
CP023033:OFNCLJJM_00011,3912
CP023033:OFNCLJJM_00012,3913
CP023033:OFNCLJJM_00013,3914
CP023033:OFNCLJJM_00014,3915
CP023033:OFNCLJJM_00015,3916
CP023033:OFNCLJJM_00016,3917
CP023033:OFNCLJJM_00017,3918
CP023033:OFNCLJJM_00018,3919
CP023033:OFNCLJJM_00019,3920
CP023033:OFNCLJJM_00020,3921
CP023033:OFNCLJJM_00021,3922
CP023033:OFNCLJJM_00022,3923
CP023033:OFNCLJJM_00023,3924
CP023033:OFNCLJJM_00024,3925
CP023033:OFNCLJJM_00025,3926
CP023033:OFNCLJJM_00026,3927
CP023033:OFNCLJJM_00027,3928
CP023033:OFNCLJJM_00028,3929
CP023033:OFNCLJJM_00029,3930
CP023033:OFNCLJJM_00030,3931
CP023033:OFNCLJJM_00031,3932
CP023033:OFNCLJJM_00032,3933
CP023033:OFNCLJJM_00033,3934
CP023033:OFNCLJJM_00034,3935
CP023033:OFNCLJJM_00035,3936
CP023033:OFNCLJJM_00036,3937
CP023033:OFNCLJJM_00037,3938
CP023033:OFNCLJJM_00038,3939
CP023033:OFNCLJJM_00039,3940
CP023033:OFNCLJJM_00040,3941
CP023033:OFNCLJJM_00041,3942
CP023033:OFNCLJJM_00042,3943
CP023033:OFNCLJJM_00043,3944
CP023033:OFNCLJJM_00044,3945
CP023033:OFNCLJJM_00045,3946
CP023033:OFNCLJJM_00046,3947
CP023033:OFNCLJJM_00047,3948
CP023033:OFNCLJJM_00048,3949
CP023033:OFNCLJJM_00049,3950
CP023033:OFNCLJJM_00050,3951
CP023033:OFNCLJJM_00051,3952
CP023033:OFNCLJJM_00052,3953
CP023033:OFNCLJJM_00053,3954
CP023033:OFNCLJJM_00054,3955
CP023033:OFNCLJJM_00055,3956
CP023033:OFNCLJJM_00056,3957
CP023033:OFNCLJJM_00057,3958
CP023033:OFNCLJJM_00058,3959
CP023033:OFNCLJJM_00059,3960
CP023033:OFNCLJJM_00060,3961
CP023033:OFNCLJJM_00061,3962
CP023033:OFNCLJJM_00062,3963
CP023033:OFNCLJJM_00063,3964
CP023033:OFNCLJJM_00064,3965
CP023033:OFNCLJJM_00065,3966
CP023033:OFNCLJJM_00066,3967
CP023033:OFNCLJJM_00067,3968
CP023033:OFNCLJJM_00068,3969
CP023033:OFNCLJJM_00069,3970
CP023033:OFNCLJJM_00070,3971
CP023033:OFNCLJJM_00071,3972
CP023033:OFNCLJJM_00072,3973
CP023033:OFNCLJJM_00073,3974
CP023033:OFNCLJJM_00074,3975
CP023033:OFNCLJJM_00075,3976
CP023033:OFNCLJJM_00076,3977
CP023033:OFNCLJJM_00077,3978
CP023033:OFNCLJJM_00078,3979
CP023033:OFNCLJJM_00079,3980
CP023033:OFNCLJJM_00080,3981
CP023033:OFNCLJJM_00081,3982
CP023033:OFNCLJJM_00082,3983
CP023033:OFNCLJJM_00083,3984
CP023033:OFNCLJJM_00084,3985
CP023033:OFNCLJJM_00085,3986
CP023033:OFNCLJJM_00086,3987
CP023033:OFNCLJJM_00087,3988
CP023033:OFNCLJJM_00088,3989
CP023033:OFNCLJJM_00089,3990
CP023033:OFNCLJJM_00090,3991
CP023033:OFNCLJJM_00091,3992
CP023033:OFNCLJJM_00092,3993
CP023033:OFNCLJJM_00093,3994
CP023033:OFNCLJJM_00094,3995
CP023033:OFNCLJJM_00095,3996
CP023033:OFNCLJJM_00096,3997
CP023033:OFNCLJJM_00097,3998
CP023033:OFNCLJJM_00098,3999
CP023033:OFNCLJJM_00099,4000
CP023033:OFNCLJJM_00100,4001
CP023033:OFNCLJJM_00101,4002
CP024578.1.gff,4003
CP024578:CP024578.1,4004
CP024578:GBLIEBGK_00001,4005
CP024578:GBLIEBGK_00002,4006
CP024578:GBLIEBGK_00003,4007
CP024578:GBLIEBGK_00004,4008
CP024578:GBLIEBGK_00005,4009
CP024578:GBLIEBGK_00006,4010
CP024578:GBLIEBGK_00007,4011
CP024578:GBLIEBGK_00008,4012
CP024578:GBLIEBGK_00009,4013
CP024578:GBLIEBGK_00010,4014
CP024578:GBLIEBGK_00011,4015
CP024578:GBLIEBGK_00012,4016
CP024578:GBLIEBGK_00013,4017
CP024578:GBLIEBGK_00014,4018
CP024578:GBLIEBGK_00015,4019
CP024578:GBLIEBGK_00016,4020
CP024578:GBLIEBGK_00017,4021
CP024578:GBLIEBGK_00018,4022
CP024578:GBLIEBGK_00019,4023
CP024578:GBLIEBGK_00020,4024
CP024578:GBLIEBGK_00021,4025
CP024578:GBLIEBGK_00022,4026
CP024578:GBLIEBGK_00023,4027
CP024578:GBLIEBGK_00024,4028
CP024578:GBLIEBGK_00025,4029
CP024578:GBLIEBGK_00026,4030
CP024578:GBLIEBGK_00027,4031
CP024578:GBLIEBGK_00028,4032
CP024578:GBLIEBGK_00029,4033
CP024578:GBLIEBGK_00030,4034
CP024578:GBLIEBGK_00031,4035
CP024578:GBLIEBGK_00032,4036
CP024578:GBLIEBGK_00033,4037
CP024578:GBLIEBGK_00034,4038
CP024578:GBLIEBGK_00035,4039
CP024578:GBLIEBGK_00036,4040
CP024578:GBLIEBGK_00037,4041
CP024578:GBLIEBGK_00038,4042
CP024578:GBLIEBGK_00039,4043
CP024578:GBLIEBGK_00040,4044
CP024578:GBLIEBGK_00041,4045
CP024578:GBLIEBGK_00042,4046
CP024578:GBLIEBGK_00043,4047
CP024578:GBLIEBGK_00044,4048
CP024578:GBLIEBGK_00045,4049
CP024578:GBLIEBGK_00046,4050
CP024578:GBLIEBGK_00047,4051
CP024578:GBLIEBGK_00048,4052
CP024578:GBLIEBGK_00049,4053
CP024578:GBLIEBGK_00050,4054
CP024578:GBLIEBGK_00051,4055
CP024578:GBLIEBGK_00052,4056
CP024578:GBLIEBGK_00053,4057
CP024578:GBLIEBGK_00054,4058
CP024578:GBLIEBGK_00055,4059
CP024578:GBLIEBGK_00056,4060
CP024578:GBLIEBGK_00057,4061
CP024578:GBLIEBGK_00058,4062
CP024578:GBLIEBGK_00059,4063
CP024578:GBLIEBGK_00060,4064
CP024578:GBLIEBGK_00061,4065
CP024578:GBLIEBGK_00062,4066
CP024578:GBLIEBGK_00063,4067
CP024578:GBLIEBGK_00064,4068
CP024578:GBLIEBGK_00065,4069
CP024578:GBLIEBGK_00066,4070
CP024578:GBLIEBGK_00067,4071
CP024578:GBLIEBGK_00068,4072
CP024578:GBLIEBGK_00069,4073
CP024578:GBLIEBGK_00070,4074
CP024578:GBLIEBGK_00071,4075
CP024578:GBLIEBGK_00072,4076
CP024578:GBLIEBGK_00073,4077
CP024578:GBLIEBGK_00074,4078
CP024578:GBLIEBGK_00075,4079
CP024578:GBLIEBGK_00076,4080
CP024578:GBLIEBGK_00077,4081
CP024578:GBLIEBGK_00078,4082
CP024578:GBLIEBGK_00079,4083
CP024578:GBLIEBGK_00080,4084
CP024578:GBLIEBGK_00081,4085
CP024578:GBLIEBGK_00082,4086
CP024578:GBLIEBGK_00083,4087
CP024578:GBLIEBGK_00084,4088
CP024578:GBLIEBGK_00085,4089
CP024578:GBLIEBGK_00086,4090
CP024578:GBLIEBGK_00087,4091
CP024578:GBLIEBGK_00088,4092
CP024578:GBLIEBGK_00089,4093
CP024578:GBLIEBGK_00090,4094
CP024578:GBLIEBGK_00091,4095
CP024578:GBLIEBGK_00092,4096
CP024578:GBLIEBGK_00093,4097
CP024578:GBLIEBGK_00094,4098
CP024578:GBLIEBGK_00095,4099
CP024578:GBLIEBGK_00096,4100
CP024578:GBLIEBGK_00097,4101
CP024578:GBLIEBGK_00098,4102
CP024578:GBLIEBGK_00099,4103
CP024578:GBLIEBGK_00100,4104
CP024578:GBLIEBGK_00101,4105
CP024578:GBLIEBGK_00102,4106
CP024578:GBLIEBGK_00103,4107
CP024578:GBLIEBGK_00104,4108
CP024578:GBLIEBGK_00105,4109
CP024578:GBLIEBGK_00106,4110
CP024578:GBLIEBGK_00107,4111
CP024578:GBLIEBGK_00108,4112
CP025267.1.gff,4113
CP025267:CP025267.1,4114
CP025267:HGDEOMKJ_00001,4115
CP025267:HGDEOMKJ_00002,4116
CP025267:HGDEOMKJ_00003,4117
CP025267:HGDEOMKJ_00004,4118
CP025267:HGDEOMKJ_00005,4119
CP025267:HGDEOMKJ_00006,4120
CP025267:HGDEOMKJ_00007,4121
CP025267:HGDEOMKJ_00008,4122
CP025267:HGDEOMKJ_00009,4123
CP025267:HGDEOMKJ_00010,4124
CP025267:HGDEOMKJ_00011,4125
CP025267:HGDEOMKJ_00012,4126
CP025267:HGDEOMKJ_00013,4127
CP025267:HGDEOMKJ_00014,4128
CP025267:HGDEOMKJ_00015,4129
CP025267:HGDEOMKJ_00016,4130
CP025267:HGDEOMKJ_00017,4131
CP025267:HGDEOMKJ_00018,4132
CP025267:HGDEOMKJ_00019,4133
CP025267:HGDEOMKJ_00020,4134
CP025267:HGDEOMKJ_00021,4135
CP025267:HGDEOMKJ_00022,4136
CP025267:HGDEOMKJ_00023,4137
CP025267:HGDEOMKJ_00024,4138
CP025267:HGDEOMKJ_00025,4139
CP025267:HGDEOMKJ_00026,4140
CP025267:HGDEOMKJ_00027,4141
CP025267:HGDEOMKJ_00028,4142
CP025267:HGDEOMKJ_00029,4143
CP025267:HGDEOMKJ_00030,4144
CP025267:HGDEOMKJ_00031,4145
CP025267:HGDEOMKJ_00032,4146
CP025267:HGDEOMKJ_00033,4147
CP025267:HGDEOMKJ_00034,4148
CP025267:HGDEOMKJ_00035,4149
CP025267:HGDEOMKJ_00036,4150
CP025267:HGDEOMKJ_00037,4151
CP025267:HGDEOMKJ_00038,4152
CP025267:HGDEOMKJ_00039,4153
CP025267:HGDEOMKJ_00040,4154
CP025267:HGDEOMKJ_00041,4155
CP025267:HGDEOMKJ_00042,4156
CP025267:HGDEOMKJ_00043,4157
CP025267:HGDEOMKJ_00044,4158
CP025267:HGDEOMKJ_00045,4159
CP025267:HGDEOMKJ_00046,4160
CP025267:HGDEOMKJ_00047,4161
CP025267:HGDEOMKJ_00048,4162
CP025267:HGDEOMKJ_00049,4163
CP025267:HGDEOMKJ_00050,4164
CP025267:HGDEOMKJ_00051,4165
CP025267:HGDEOMKJ_00052,4166
CP025267:HGDEOMKJ_00053,4167
CP025267:HGDEOMKJ_00054,4168
CP025267:HGDEOMKJ_00055,4169
CP025267:HGDEOMKJ_00056,4170
CP025267:HGDEOMKJ_00057,4171
CP025267:HGDEOMKJ_00058,4172
CP025267:HGDEOMKJ_00059,4173
CP025267:HGDEOMKJ_00060,4174
CP025267:HGDEOMKJ_00061,4175
CP025267:HGDEOMKJ_00062,4176
CP025267:HGDEOMKJ_00063,4177
CP025267:HGDEOMKJ_00064,4178
CP025267:HGDEOMKJ_00065,4179
CP025267:HGDEOMKJ_00066,4180
CP025267:HGDEOMKJ_00067,4181
CP025267:HGDEOMKJ_00068,4182
CP025267:HGDEOMKJ_00069,4183
CP025267:HGDEOMKJ_00070,4184
CP025267:HGDEOMKJ_00071,4185
CP025267:HGDEOMKJ_00072,4186
CP025267:HGDEOMKJ_00073,4187
CP025267:HGDEOMKJ_00074,4188
CP025267:HGDEOMKJ_00075,4189
CP025267:HGDEOMKJ_00076,4190
CP025267:HGDEOMKJ_00077,4191
CP025267:HGDEOMKJ_00078,4192
CP025267:HGDEOMKJ_00079,4193
CP025267:HGDEOMKJ_00080,4194
CP025267:HGDEOMKJ_00081,4195
CP025267:HGDEOMKJ_00082,4196
CP025267:HGDEOMKJ_00083,4197
CP025267:HGDEOMKJ_00084,4198
CP025267:HGDEOMKJ_00085,4199
CP025267:HGDEOMKJ_00086,4200
CP025267:HGDEOMKJ_00087,4201
CP025267:HGDEOMKJ_00088,4202
CP025267:HGDEOMKJ_00089,4203
CP025267:HGDEOMKJ_00090,4204
CP025267:HGDEOMKJ_00091,4205
CP025267:HGDEOMKJ_00092,4206
CP025267:HGDEOMKJ_00093,4207
CP025267:HGDEOMKJ_00094,4208
CP025267:HGDEOMKJ_00095,4209
CP025267:HGDEOMKJ_00096,4210
CP025267:HGDEOMKJ_00097,4211
CP025267:HGDEOMKJ_00098,4212
CP025267:HGDEOMKJ_00099,4213
CP025267:HGDEOMKJ_00100,4214
CP026712.1.gff,4215
CP026712:CP026712.1,4216
CP026712:GJFOPHMC_00001,4217
CP026712:GJFOPHMC_00002,4218
CP026712:GJFOPHMC_00003,4219
CP026712:GJFOPHMC_00004,4220
CP026712:GJFOPHMC_00005,4221
CP026712:GJFOPHMC_00006,4222
CP026712:GJFOPHMC_00007,4223
CP026712:GJFOPHMC_00008,4224
CP026712:GJFOPHMC_00009,4225
CP026712:GJFOPHMC_00010,4226
CP026712:GJFOPHMC_00011,4227
CP026712:GJFOPHMC_00012,4228
CP026712:GJFOPHMC_00013,4229
CP026712:GJFOPHMC_00014,4230
CP026712:GJFOPHMC_00015,4231
CP026712:GJFOPHMC_00016,4232
CP026712:GJFOPHMC_00017,4233
CP026712:GJFOPHMC_00018,4234
CP026712:GJFOPHMC_00019,4235
CP026712:GJFOPHMC_00020,4236
CP026712:GJFOPHMC_00021,4237
CP026712:GJFOPHMC_00022,4238
CP026712:GJFOPHMC_00023,4239
CP026712:GJFOPHMC_00024,4240
CP026712:GJFOPHMC_00025,4241
CP026712:GJFOPHMC_00026,4242
CP026712:GJFOPHMC_00027,4243
CP026712:GJFOPHMC_00028,4244
CP026712:GJFOPHMC_00029,4245
CP026712:GJFOPHMC_00030,4246
CP026712:GJFOPHMC_00031,4247
CP026712:GJFOPHMC_00032,4248
CP026712:GJFOPHMC_00033,4249
CP026712:GJFOPHMC_00034,4250
